gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,AvgMonthlySpend,NumAddonServices
1,0,0,0,8,1,0,2,1,1,1,1,1,1,2,1,1,18.0,129.56,0,0,16.2,0
1,0,1,1,8,1,2,0,2,2,0,0,0,2,0,0,2,64.09,509.31,1,0,63.66,3
1,0,0,0,10,1,2,0,2,0,0,2,2,0,0,0,2,59.88,595.15,1,0,59.52,3
0,0,0,0,23,1,0,0,0,0,2,0,2,0,1,1,1,54.7,1256.68,0,1,54.64,2
1,0,1,0,6,1,2,0,0,0,2,0,2,2,0,1,3,62.95,366.38,0,0,61.06,3
0,0,1,1,60,1,0,0,0,0,0,0,0,0,1,1,2,49.98,2972.1,0,3,49.54,0
0,1,0,1,20,1,2,2,1,1,1,1,1,1,0,0,3,18.0,378.65,0,1,18.93,0
1,0,0,0,60,1,0,0,0,0,2,0,2,0,1,1,0,54.48,3266.47,0,3,54.44,2
1,1,0,0,1,1,2,1,2,0,2,2,2,2,2,0,0,94.4,116.97,0,0,116.97,5
0,0,0,1,10,1,0,2,1,1,1,1,1,1,0,0,1,18.0,189.59,0,0,18.96,0
1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,76.5,10.29,1,0,10.29,1
0,1,0,1,7,1,0,0,2,0,2,0,0,0,0,1,1,52.3,388.71,1,0,55.53,2
1,0,0,0,47,1,0,1,0,2,2,0,0,0,2,0,2,79.97,3810.55,1,2,81.08,2
1,0,1,0,0,1,2,2,1,1,1,1,1,1,0,0,0,23.25,26.07,1,0,26.07,0
1,0,0,0,13,1,2,0,0,0,0,2,2,2,0,0,2,61.34,815.15,0,1,62.7,3
0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,0,2,45.56,142.53,1,0,47.51,1
1,0,0,0,12,1,2,0,0,2,0,0,2,0,0,1,1,56.02,697.42,1,0,58.12,2
0,0,0,0,43,1,0,1,2,0,0,0,2,2,2,0,3,85.69,3669.74,0,2,85.34,3
0,1,0,0,23,1,0,0,0,0,2,0,0,2,2,0,1,52.19,1212.07,0,1,52.7,2
0,0,1,0,32,1,2,1,2,0,0,2,0,0,0,0,2,75.68,2447.3,1,2,76.48,2
0,1,1,1,10,1,0,1,2,2,2,0,2,0,1,0,1,90.77,926.75,0,0,92.68,4
1,1,1,0,69,0,1,1,2,0,0,2,0,2,0,1,2,78.01,5381.17,0,3,77.99,3
0,0,1,1,29,1,2,1,0,2,2,2,2,0,1,1,2,84.66,2464.25,1,2,84.97,4
0,0,0,0,13,1,2,0,0,0,0,2,0,2,1,0,3,48.58,624.96,0,1,48.07,2
1,1,1,1,13,1,0,1,0,2,2,0,0,0,0,1,3,73.94,945.86,1,1,72.76,2
0,1,1,0,60,1,2,1,0,0,0,0,0,2,0,1,3,72.61,4385.62,1,3,73.09,1
1,0,0,1,20,0,1,1,0,0,0,2,0,0,2,1,1,80.31,1597.52,0,1,79.88,1
0,0,0,0,29,1,2,0,0,2,2,0,0,0,0,0,0,58.09,1675.76,1,2,57.78,2
1,0,1,0,12,1,2,1,2,2,0,2,0,2,1,1,2,95.62,1139.03,1,0,94.92,4
0,0,0,0,6,1,0,1,2,0,0,0,2,0,0,1,2,76.95,447.78,1,0,74.63,2
1,0,0,0,30,1,0,1,2,0,0,0,2,2,0,1,3,74.94,2233.71,1,2,74.46,3
0,0,1,0,22,0,1,0,2,2,2,0,0,2,2,0,3,62.01,1329.71,0,1,60.44,4
0,0,1,0,16,0,1,0,2,0,0,2,2,0,0,0,0,65.64,1019.2,0,1,63.7,3
1,0,0,0,23,1,0,1,0,0,2,0,0,0,1,1,2,73.03,1675.84,0,1,72.86,1
1,0,0,0,5,1,2,1,2,2,2,0,2,0,0,1,0,89.89,458.58,1,0,91.72,4
1,0,0,1,37,0,1,1,0,0,2,0,0,0,0,0,2,73.93,2701.89,1,2,73.02,1
1,0,1,0,71,1,0,1,0,2,2,0,0,0,2,0,3,83.49,5931.43,0,3,83.54,2
0,0,1,0,53,1,2,0,0,0,0,0,0,0,1,0,0,49.15,2630.61,0,3,49.63,0
0,0,0,0,9,1,0,0,0,2,0,2,0,2,2,0,2,52.25,460.82,0,0,51.2,3
1,0,1,0,12,1,2,1,0,2,2,0,0,0,2,0,1,67.85,794.41,0,0,66.2,2
0,0,1,0,39,1,0,1,0,0,0,0,0,2,2,1,0,78.27,3051.33,0,2,78.24,1
1,1,0,1,21,1,2,1,0,0,0,2,2,0,2,1,0,78.94,1668.12,0,1,79.43,2
1,0,1,0,19,1,2,2,1,1,1,1,1,1,0,0,3,23.28,431.13,0,1,22.69,0
0,0,0,0,62,1,0,1,0,2,2,0,0,0,2,0,1,78.6,4892.26,0,3,78.91,2
0,0,0,0,18,1,2,0,0,2,0,0,0,2,0,1,0,57.6,1046.19,1,1,58.12,2
0,1,1,0,17,1,2,1,0,0,0,2,0,2,0,0,3,79.32,1383.06,1,1,81.36,2
0,0,0,1,1,1,2,1,0,0,2,2,0,0,0,0,2,76.4,42.77,1,0,42.77,2
0,0,1,0,1,1,2,1,0,0,2,0,2,2,0,0,2,83.02,54.79,1,0,54.79,3
0,0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,2,19.16,0.0,0,0,0.0,0
0,0,1,0,58,1,2,1,0,0,0,2,2,2,0,1,1,88.06,5080.7,1,3,87.6,3
1,0,1,0,12,1,0,1,0,0,0,2,0,0,0,0,3,74.14,921.16,1,0,76.76,1
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,1,18.0,274.66,0,1,18.31,0
1,0,1,0,44,1,0,0,2,0,2,0,2,0,0,1,2,68.32,2999.48,0,2,68.17,3
1,0,0,0,22,1,0,0,0,0,0,0,0,2,1,0,3,51.56,1165.39,0,1,52.97,1
1,0,1,1,22,1,2,0,0,2,0,0,0,0,0,0,1,56.81,1255.67,0,1,57.08,1
0,0,1,0,8,1,2,0,0,0,0,2,2,2,0,1,2,54.54,432.14,1,0,54.02,3
1,1,0,1,43,1,0,0,0,0,0,2,0,2,0,0,0,53.73,2294.76,1,2,53.37,2
1,0,1,0,4,0,1,2,1,1,1,1,1,1,0,1,1,20.95,94.92,1,0,23.73,0
1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,23.29,33.73,0,0,33.73,0
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,1,65.56,341.44,1,0,68.29,1
1,0,0,1,7,1,0,1,0,2,0,0,0,0,0,0,1,65.71,476.09,1,0,68.01,1
1,0,0,0,7,1,2,0,0,0,2,0,0,0,0,1,0,46.69,355.84,1,0,50.83,1
1,1,0,0,26,1,0,1,2,2,0,2,2,2,0,1,2,97.73,2524.42,0,2,97.09,5
0,0,1,0,5,1,2,0,0,2,0,0,0,2,2,1,0,51.64,302.94,0,0,60.59,2
0,0,0,0,27,1,0,1,2,2,0,2,0,2,0,0,1,89.37,2448.99,1,2,90.7,4
1,0,1,0,2,1,2,1,2,0,0,2,0,0,2,0,3,80.26,194.87,0,0,97.44,2
0,0,0,0,3,1,2,1,0,0,0,2,2,2,1,1,2,80.86,238.46,1,0,79.49,3
0,0,1,0,17,0,1,0,0,0,0,2,0,0,0,1,0,57.32,960.16,0,1,56.48,1
0,0,0,0,61,1,2,0,2,0,0,2,2,0,2,0,0,56.02,3419.32,0,3,56.05,3
0,0,0,0,47,1,2,1,0,0,2,2,2,0,1,0,2,74.67,3515.16,0,2,74.79,3
1,0,0,1,72,0,1,1,2,2,2,0,0,0,1,0,0,80.09,5783.62,0,3,80.33,3
0,0,0,0,25,1,2,0,0,0,0,2,2,0,0,1,0,50.83,1267.47,0,2,50.7,2
0,0,0,0,27,1,0,0,0,2,0,0,0,2,1,0,0,55.87,1526.92,0,2,56.55,2
0,0,0,1,23,1,0,2,1,1,1,1,1,1,0,1,2,21.13,479.04,0,1,20.83,0
1,0,1,0,23,1,0,0,0,2,2,2,0,2,0,1,2,67.93,1563.34,0,1,67.97,4
1,0,1,0,3,1,2,1,2,0,0,0,2,0,2,1,0,89.4,282.66,1,0,94.22,2
1,0,1,1,18,1,0,0,0,0,0,0,0,0,2,1,0,45.14,814.96,0,1,45.28,0
1,1,1,0,11,1,2,1,0,0,0,2,2,0,0,0,2,84.22,912.9,1,0,82.99,2
1,1,0,0,14,1,0,1,0,2,0,0,0,0,2,0,2,72.77,1000.74,0,1,71.48,1
1,0,0,1,17,1,2,2,1,1,1,1,1,1,1,1,3,21.45,385.95,0,1,22.7,0
1,0,0,0,3,1,2,1,0,0,2,2,0,2,0,1,3,83.26,259.71,1,0,86.57,3
0,0,0,0,10,1,2,0,2,2,2,0,0,0,0,1,1,59.25,620.25,1,0,62.02,3
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,0,20.83,43.73,0,0,43.73,0
0,0,1,0,72,0,1,1,0,2,0,2,2,2,1,0,1,94.92,6828.61,1,3,94.84,4
1,0,1,0,3,1,0,2,1,1,1,1,1,1,2,0,3,19.73,79.32,0,0,26.44,0
1,0,1,0,7,1,2,1,0,2,0,0,2,0,0,1,3,79.72,565.09,1,0,80.73,2
1,1,1,0,53,1,2,1,0,2,0,0,2,0,1,1,2,81.57,4320.94,0,3,81.53,2
1,1,0,0,15,1,0,2,1,1,1,1,1,1,2,1,0,24.39,418.85,0,1,27.92,0
1,0,0,0,3,1,0,1,0,0,2,0,2,0,2,0,3,72.96,265.8,0,0,88.6,2
0,0,0,1,11,1,0,1,0,2,2,2,0,0,0,1,0,86.22,961.43,1,0,87.4,3
0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,1,3,68.34,119.68,1,0,59.84,1
1,0,0,0,5,1,2,1,2,2,2,0,2,0,2,1,2,96.55,473.18,1,0,94.64,4
1,0,1,1,1,1,0,1,2,2,0,2,0,2,0,1,2,91.69,80.85,1,0,80.85,4
1,0,0,0,13,1,2,2,1,1,1,1,1,1,0,1,1,26.13,355.98,1,1,27.38,0
1,0,1,1,39,1,0,1,2,0,0,0,0,2,2,0,2,71.68,2803.2,0,2,71.88,2
0,0,1,0,21,1,0,1,2,0,0,0,0,0,0,0,2,74.16,1551.12,1,1,73.86,1
1,0,1,0,22,0,1,1,0,2,0,2,0,0,2,1,1,84.35,1897.03,1,1,86.23,2
1,0,0,0,5,1,0,0,0,2,0,2,2,0,0,1,0,67.02,326.51,1,0,65.3,3
1,0,1,1,10,1,0,0,0,0,0,0,0,2,0,0,2,51.75,554.77,1,0,55.48,1
1,0,1,0,44,1,0,0,2,2,0,2,0,2,0,0,2,62.86,2789.26,1,2,63.39,4
0,0,0,1,2,1,0,1,2,0,2,2,2,0,0,1,2,88.65,190.18,1,0,95.09,4
1,0,0,0,46,1,2,2,1,1,1,1,1,1,0,0,0,18.0,812.42,0,2,17.66,0
1,0,1,0,15,0,1,1,0,0,2,2,0,0,1,0,0,87.31,1341.74,0,1,89.45,2
0,0,1,0,43,0,1,2,1,1,1,1,1,1,0,1,2,23.26,1039.64,0,2,24.18,0
0,1,0,0,9,1,0,0,2,2,0,0,2,2,2,1,1,64.1,581.62,0,0,64.62,4
0,0,1,0,9,1,0,1,2,0,2,0,2,2,0,0,2,92.72,859.43,1,0,95.49,4
1,0,0,1,33,1,2,0,0,0,0,0,0,0,0,0,2,44.45,1468.81,1,2,44.51,0
1,0,0,0,36,1,0,0,0,0,0,0,2,2,0,1,1,53.49,1955.74,1,2,54.33,2
0,1,1,0,6,1,0,2,1,1,1,1,1,1,1,1,2,18.0,89.03,0,0,14.84,0
0,0,1,0,72,1,0,0,2,0,2,0,2,0,0,1,1,56.31,4074.11,0,3,56.58,3
0,0,1,1,2,1,2,0,0,0,2,2,0,0,0,0,0,56.9,63.43,0,0,31.72,2
0,0,1,0,1,1,0,1,0,0,0,2,0,0,2,1,2,80.24,56.84,0,0,56.84,1
0,0,1,0,21,1,0,2,1,1,1,1,1,1,0,1,3,18.32,363.53,0,1,17.31,0
0,0,0,0,30,1,0,1,0,0,0,0,0,2,0,0,3,71.04,2131.47,1,2,71.05,1
1,0,1,0,72,0,1,0,2,0,0,2,0,0,0,1,1,59.76,4285.04,0,3,59.51,2
1,0,0,0,12,1,0,0,0,2,2,0,0,0,1,0,3,55.4,647.28,0,0,53.94,2
1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,1,3,38.84,0.0,0,0,0.0,1
0,0,1,1,22,1,0,0,2,0,2,0,0,0,2,1,2,51.47,1129.79,0,1,51.35,2
0,0,1,0,8,1,0,2,1,1,1,1,1,1,1,1,0,22.34,155.66,0,0,19.46,0
0,0,1,0,13,0,1,2,1,1,1,1,1,1,1,0,2,18.0,207.14,0,1,15.93,0
0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,2,20.26,307.14,0,1,19.2,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,2,1,1,18.0,38.04,0,0,38.04,0
0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,2,18.0,322.74,0,1,21.52,0
1,0,0,0,13,1,2,2,1,1,1,1,1,1,1,0,2,18.0,263.19,0,1,20.25,0
1,0,1,0,29,0,1,2,1,1,1,1,1,1,0,1,0,18.0,514.86,0,2,17.75,0
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,1,1,18.0,440.33,0,1,18.35,0
1,0,0,0,4,1,2,1,2,2,0,2,2,0,0,1,2,94.36,377.41,1,0,94.35,4
0,0,0,0,5,1,2,0,0,2,0,2,2,0,0,0,2,62.08,307.54,1,0,61.51,3
1,0,1,1,6,1,0,1,0,2,0,0,0,0,2,0,2,85.26,513.75,0,0,85.62,1
0,0,1,1,4,1,0,1,2,0,0,0,2,0,0,1,2,77.01,313.58,1,0,78.4,2
0,1,0,0,25,1,0,1,2,0,0,2,0,0,0,1,0,85.1,2092.58,0,2,83.7,2
1,1,1,0,72,1,0,1,0,0,0,2,0,0,1,1,0,84.29,6056.49,0,3,84.12,1
1,0,1,0,25,1,2,1,2,2,2,2,2,2,1,1,0,105.59,2638.9,0,2,105.56,6
0,0,0,0,22,1,2,0,0,0,0,2,2,0,0,1,3,60.68,1382.65,0,1,62.85,2
0,0,0,1,12,1,0,0,2,0,2,0,0,0,0,1,1,55.6,679.94,0,0,56.66,2
1,0,0,1,8,0,1,2,1,1,1,1,1,1,2,1,3,21.16,191.32,0,0,23.92,0
1,0,0,0,58,1,0,1,2,2,0,0,0,0,1,0,1,75.39,4370.41,0,3,75.35,2
0,0,0,0,72,1,2,0,0,0,0,2,0,0,0,1,3,36.64,2666.86,0,3,37.04,1
1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,1,1,21.02,342.01,0,1,21.38,0
0,0,0,1,8,1,0,0,0,2,0,2,2,0,0,1,3,55.2,458.11,1,0,57.26,3
0,0,0,0,35,1,2,1,0,0,0,2,0,0,0,1,3,72.87,2553.95,0,2,72.97,1
0,0,0,0,3,1,2,0,2,0,0,2,0,2,0,0,1,55.87,178.65,1,0,59.55,3
0,0,1,0,34,1,0,2,1,1,1,1,1,1,0,1,2,21.62,725.57,0,2,21.34,0
1,0,1,0,41,1,2,1,0,0,2,2,0,0,2,1,3,79.0,3275.59,0,2,79.89,2
1,0,0,1,3,0,1,1,0,0,2,0,0,0,0,1,0,81.29,234.24,1,0,78.08,1
1,0,0,0,72,1,2,2,1,1,1,1,1,1,0,1,0,18.0,1277.03,1,3,17.74,0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,20.9,1508.01,0,3,20.94,0
1,0,0,0,66,1,2,1,2,0,2,0,0,2,0,0,3,84.04,5584.1,1,3,84.61,3
1,0,1,0,16,1,2,2,1,1,1,1,1,1,1,1,2,18.53,282.82,1,1,17.68,0
1,0,0,1,6,1,2,1,2,0,0,0,0,0,0,0,1,74.61,444.04,0,0,74.01,1
0,0,0,0,20,1,0,1,0,0,0,0,0,0,1,1,3,77.6,1557.13,0,1,77.86,0
1,0,0,0,13,1,2,1,0,0,2,2,0,0,0,1,1,84.22,1068.38,0,1,82.18,2
1,0,1,1,5,1,0,0,0,0,0,2,0,2,0,1,2,52.72,236.09,1,0,47.22,2
0,0,0,1,13,1,0,0,2,0,0,0,0,2,1,0,2,51.95,697.85,0,1,53.68,2
1,0,1,0,26,1,2,2,1,1,1,1,1,1,1,1,3,18.0,469.51,0,2,18.06,0
1,0,1,1,1,1,2,0,2,0,2,0,0,2,1,1,0,60.58,39.37,0,0,39.37,3
0,1,1,0,9,1,0,1,0,0,0,0,0,2,1,1,2,67.42,600.51,1,0,66.72,1
1,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,2,53.92,0.0,1,0,0.0,2
1,0,1,0,33,1,0,1,0,0,2,2,2,0,0,1,2,86.91,2868.19,1,2,86.91,3
1,0,1,0,24,1,0,0,0,0,2,0,0,2,1,0,2,51.37,1236.81,0,1,51.53,2
0,0,0,1,1,1,2,2,1,1,1,1,1,1,1,0,2,20.2,0.0,0,0,0.0,0
1,1,0,1,72,1,0,2,1,1,1,1,1,1,1,0,2,21.33,1562.44,0,3,21.7,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,18.0,1.48,0,0,1.48,0
0,0,0,0,21,1,2,1,2,0,0,2,2,0,0,0,3,86.03,1793.86,0,1,85.42,3
1,0,1,0,35,1,2,2,1,1,1,1,1,1,0,1,3,18.0,647.69,0,2,18.51,0
0,0,0,0,37,1,0,1,2,2,2,2,0,0,0,1,1,99.24,3651.19,1,2,98.68,4
0,0,0,1,0,0,1,1,2,0,0,0,2,2,2,0,3,85.99,0.0,0,0,0.0,3
1,0,1,1,56,0,1,0,2,2,0,2,0,2,1,1,1,60.41,3358.63,0,3,59.98,4
0,0,1,0,60,1,2,2,1,1,1,1,1,1,1,0,2,18.0,1094.89,0,3,18.25,0
0,0,1,0,19,1,2,0,0,0,0,2,0,2,0,1,3,54.75,1064.12,0,1,56.01,2
1,0,1,0,15,1,2,1,0,0,0,0,2,0,0,0,3,81.53,1230.63,1,1,82.04,1
0,1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,18.0,14.22,0,0,14.22,0
0,0,0,1,19,1,2,1,2,2,0,2,0,0,2,0,0,86.57,1619.32,0,1,85.23,3
1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,1,2,53.7,635.25,1,0,52.94,1
1,0,0,0,35,1,0,1,0,0,0,2,2,0,2,1,1,83.44,2925.04,0,2,83.57,2
1,0,1,0,12,1,0,1,0,2,0,2,0,2,0,0,3,84.98,1008.27,1,0,84.02,3
0,0,0,0,27,1,0,0,0,2,2,0,0,0,0,0,2,51.71,1387.07,0,2,51.37,2
1,0,1,0,2,0,1,1,0,2,0,0,2,2,1,1,0,83.7,144.96,1,0,72.48,3
0,0,0,0,3,1,2,2,1,1,1,1,1,1,1,1,1,18.0,39.13,0,0,13.04,0
0,0,1,0,3,1,0,2,1,1,1,1,1,1,2,1,2,18.0,24.67,0,0,8.22,0
0,1,0,1,1,1,0,1,0,2,0,2,0,2,0,1,2,89.95,95.48,0,0,95.48,3
0,0,1,0,18,1,0,0,0,0,0,2,2,0,0,1,1,56.68,1021.24,0,1,56.74,2
0,0,1,1,37,1,2,1,2,0,2,2,0,2,0,0,1,91.44,3385.17,0,2,91.49,4
0,1,1,1,22,1,0,1,0,2,0,2,0,2,0,1,2,81.41,1783.81,1,1,81.08,3
0,0,0,1,20,1,2,2,1,1,1,1,1,1,0,1,1,25.99,507.99,0,1,25.4,0
1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,0,3,18.84,502.72,1,2,18.62,0
1,0,1,0,9,1,2,2,1,1,1,1,1,1,0,1,1,20.66,177.41,0,0,19.71,0
0,0,0,1,10,1,0,1,0,0,0,0,2,0,0,0,0,80.82,811.26,1,0,81.13,1
0,1,0,0,9,1,2,1,2,2,0,2,0,2,1,0,1,86.39,814.17,0,0,90.46,4
1,1,0,0,29,1,0,0,2,0,0,0,2,0,1,0,0,51.82,1499.0,0,2,51.69,2
0,0,0,0,4,1,0,1,0,2,2,2,0,0,1,0,2,90.17,348.84,0,0,87.21,3
1,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,2,24.07,0.0,1,0,0.0,0
1,0,1,1,21,1,0,1,2,0,0,0,0,0,0,1,3,76.72,1601.27,0,1,76.25,1
1,0,0,1,68,1,2,1,0,0,0,2,0,0,0,1,2,64.11,4349.56,0,3,63.96,1
0,0,0,0,22,1,0,0,0,0,2,0,2,2,0,0,3,66.4,1449.11,0,1,65.87,3
0,0,0,0,36,1,0,0,0,0,2,0,0,0,0,1,1,46.95,1703.9,0,2,47.33,1
1,1,0,0,26,0,1,1,0,0,0,2,2,0,0,1,2,77.1,2018.04,0,2,77.62,2
1,1,1,0,16,1,0,2,1,1,1,1,1,1,1,0,3,19.0,322.05,0,1,20.13,0
1,0,0,0,30,1,2,0,0,0,2,2,2,0,2,0,3,54.01,1642.58,0,2,54.75,3
1,0,1,0,41,1,0,0,0,0,2,2,0,0,0,1,0,61.09,2497.4,0,2,60.91,2
1,0,0,0,6,1,0,1,0,2,0,2,0,0,2,0,2,80.86,453.81,0,0,75.64,2
0,0,1,1,9,1,0,0,0,0,2,0,2,0,0,0,2,58.5,565.89,1,0,62.88,2
1,0,0,0,6,1,2,0,0,2,0,2,0,0,1,0,1,51.13,261.63,0,0,43.6,2
0,0,0,1,14,1,0,0,0,0,0,2,0,0,1,0,1,54.93,762.19,0,1,54.44,1
1,0,1,1,51,1,2,1,0,0,0,2,0,0,2,1,0,82.12,4159.59,0,3,81.56,1
0,0,1,1,10,1,0,1,2,0,0,2,0,2,0,0,0,78.63,794.36,0,0,79.44,3
0,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,18.0,178.86,0,0,16.26,0
0,1,0,1,47,1,0,1,2,0,0,0,0,2,0,0,0,75.97,3593.22,0,2,76.45,2
0,0,1,1,17,1,0,1,2,2,2,0,2,2,0,0,3,99.62,1698.19,1,1,99.89,5
0,0,0,0,18,1,0,0,2,2,2,0,2,0,2,1,2,65.9,1216.43,0,1,67.58,4
0,0,0,0,47,1,0,1,2,2,0,0,2,0,2,1,3,84.67,3981.52,0,2,84.71,3
1,0,1,0,16,1,0,1,0,2,2,0,0,2,1,1,2,86.84,1412.63,1,1,88.29,3
0,1,1,0,27,1,2,0,2,2,0,0,2,2,0,0,3,74.66,1994.11,0,2,73.86,4
1,0,0,1,2,1,2,1,0,0,0,2,0,2,2,0,2,71.27,162.24,0,0,81.12,2
0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,43.45,171.1,1,0,42.78,0
0,0,0,1,12,1,0,1,2,0,2,0,0,0,0,1,3,64.62,780.2,0,0,65.02,2
1,0,0,0,16,1,0,1,2,0,0,2,0,0,2,0,0,82.53,1339.03,0,1,83.69,2
0,0,1,0,72,1,0,1,2,2,2,0,2,0,0,1,3,95.44,6879.41,0,3,95.55,4
1,0,1,1,72,1,0,2,1,1,1,1,1,1,0,1,1,18.47,1314.03,0,3,18.25,0
1,0,1,0,45,1,0,2,1,1,1,1,1,1,0,1,2,23.26,1036.91,0,2,23.04,0
1,0,1,0,9,1,2,2,1,1,1,1,1,1,1,0,0,18.0,140.85,0,0,15.65,0
1,0,0,0,72,1,2,2,1,1,1,1,1,1,1,0,0,22.39,1626.39,0,3,22.59,0
0,0,0,0,28,1,2,0,0,0,0,0,0,0,0,1,1,57.27,1596.65,0,2,57.02,0
0,0,1,1,11,1,0,1,2,2,0,0,0,0,1,1,3,78.09,850.01,0,0,77.27,2
1,0,1,1,29,1,2,0,0,0,2,2,2,0,2,0,2,62.09,1804.66,0,2,62.23,3
0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,47.05,0.0,0,0,0.0,1
0,1,0,0,3,1,2,1,0,0,0,0,2,2,1,0,2,80.88,266.02,1,0,88.67,2
1,0,0,0,42,1,2,2,1,1,1,1,1,1,2,1,3,25.54,1088.38,0,2,25.91,0
0,0,0,0,24,1,0,1,0,2,0,0,0,2,1,1,1,83.0,2006.46,0,1,83.6,2
1,0,0,0,10,1,2,1,2,0,2,0,0,0,0,0,2,79.49,786.59,1,0,78.66,2
1,0,0,0,16,1,0,1,2,0,2,0,0,2,0,1,2,84.41,1364.76,1,1,85.3,3
0,0,1,1,56,1,0,1,0,0,2,0,2,0,0,1,2,73.99,4153.51,1,3,74.17,2
0,0,1,0,23,1,0,2,1,1,1,1,1,1,0,0,2,25.09,552.75,1,1,24.03,0
0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,1,48.75,580.08,1,0,48.34,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,1,18.0,50.57,0,0,16.86,0
1,1,0,0,8,1,2,0,2,2,0,0,2,2,0,0,2,65.88,556.95,1,0,69.62,4
0,0,0,0,72,1,0,2,1,1,1,1,1,1,0,1,2,18.0,1287.6,0,3,17.88,0
0,0,1,0,13,1,2,0,0,0,0,2,2,0,0,1,1,52.72,695.01,0,1,53.46,2
0,0,1,0,15,1,2,1,0,2,0,0,0,0,1,1,2,79.06,1211.92,0,1,80.79,1
0,0,1,0,16,1,2,2,1,1,1,1,1,1,2,1,0,24.95,380.75,0,1,23.8,0
1,1,1,0,51,1,0,1,0,0,0,0,0,0,0,1,1,73.56,3757.15,1,3,73.67,0
0,0,0,0,22,1,0,1,2,2,0,0,2,2,0,0,3,88.65,1990.95,0,1,90.5,4
1,0,0,0,28,1,0,1,2,2,0,0,0,0,0,1,2,82.3,2273.02,0,2,81.18,2
1,0,0,0,11,1,0,0,2,0,2,0,0,0,0,1,2,51.14,550.4,1,0,50.04,2
0,1,0,0,0,1,2,0,0,0,0,2,0,2,0,1,1,58.76,5.46,1,0,5.46,2
0,0,0,0,64,1,0,0,0,0,2,2,0,0,2,0,2,54.91,3521.53,0,3,55.02,2
0,0,0,0,71,0,1,0,2,0,0,0,2,0,0,1,3,52.63,3739.88,0,3,52.67,2
1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,18.0,1288.91,0,3,18.15,0
0,0,0,1,69,1,2,2,1,1,1,1,1,1,1,1,1,23.39,1639.13,0,3,23.76,0
0,0,0,0,40,1,0,0,0,2,0,0,0,2,0,0,3,54.32,2173.88,0,2,54.35,2
1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,0,2,18.0,484.52,0,2,17.95,0
0,0,1,0,44,1,0,0,2,2,2,0,0,0,0,1,0,57.53,2543.21,1,2,57.8,3
1,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,2,38.78,892.96,0,1,40.59,0
0,0,1,0,3,1,2,1,0,0,0,0,0,2,0,1,2,75.83,239.49,1,0,79.83,1
1,0,0,1,11,1,2,0,0,0,0,0,0,0,2,0,1,46.44,531.62,0,0,48.33,0
0,0,1,0,72,1,0,0,2,0,0,0,0,0,2,0,2,42.59,3035.02,0,3,42.15,1
0,1,0,1,10,1,2,1,2,0,2,2,0,0,2,1,2,79.62,792.61,0,0,79.26,3
1,0,0,0,48,1,2,2,1,1,1,1,1,1,0,1,2,18.0,839.73,1,2,17.49,0
1,0,1,0,2,1,0,1,0,2,0,2,2,0,0,1,3,91.02,182.34,1,0,91.17,3
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,48.09,461.35,1,0,51.26,0
1,0,0,0,10,1,0,1,0,0,0,0,2,0,0,1,0,80.52,779.36,1,0,77.94,1
1,0,1,0,1,1,0,1,2,0,0,2,0,0,0,0,0,88.1,122.84,1,0,122.84,2
1,0,0,1,3,1,0,1,0,0,0,0,0,2,1,0,0,77.2,231.51,0,0,77.17,1
