customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3282-ZXDBD,Female,0,No,No,44,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,60.37,2684.79,No
3889-RZQMH,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.61,146.02,Yes
7879-LJAKO,Female,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,54.67,1342.21,No
3714-RJQTR,Female,1,No,No,0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,0.0,Yes
8243-QUJKU,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,56.3,1273.3,No
4292-MQPCL,Male,0,No,Yes,30,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.9,2729.31,Yes
4592-QZUUN,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),62.62,715.59,No
6603-VHIWQ,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),81.23,394.44,No
2874-NBYIJ,Male,1,No,No,18,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.8,1056.16,Yes
2139-EBVTZ,Female,1,Yes,Yes,42,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.03,3609.87,No
5573-PGPBT,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,49.19,449.57,No
5738-GKYEU,Male,0,Yes,No,6,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,46.84,297.57,Yes
3068-KJKSV,Male,1,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.38,188.88,Yes
3342-YQGBX,Female,1,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,81.23,5778.15,No
1948-JTXUO,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),59.91,626.6,Yes
7258-XEQJI,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.2,0.27,Yes
3180-VRJJT,Female,0,Yes,Yes,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.64,1278.98,No
4508-RRVSO,Male,1,Yes,Yes,28,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.39,1404.51,Yes
2667-OTFAM,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.99,252.98,Yes
8702-DCQGW,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,58.81,4178.35,No
5346-TJSND,Female,0,No,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,39.23,883.89,No
4512-NHMTO,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.91,329.88,No
5369-VUDUY,Male,0,No,Yes,11,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),53.12,599.18,No
4082-IYNLS,Female,1,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.26,3428.01,Yes
2931-HBAKZ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.04,147.4,No
6630-PVMED,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,88.49,726.81,Yes
1263-HIMTX,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,49.13,168.82,No
5563-OSTHD,Male,0,Yes,Yes,34,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),70.89,2391.23,No
5159-EZNFY,Male,0,No,No,21,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.24,1085.7,No
6497-MTFXB,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.05,1932.39,No
6258-CGVIB,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.19,418.44,Yes
8994-JNDZL,Female,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.53,500.27,No
1461-MYFLM,Male,0,Yes,No,34,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.12,2053.22,No
5806-AWQQB,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),83.01,842.66,No
4094-NFWJC,Male,1,Yes,No,38,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,65.85,2498.76,Yes
1605-DNJEK,Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.68,786.94,Yes
3384-RWUCH,Female,0,Yes,Yes,34,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.23,2172.73,No
9765-MNZOF,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,77.25,0.0,No
5275-AXSRP,Male,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,95.73,1820.98,No
6096-SXDRT,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.22,2001.06,No
9900-SNEFS,Male,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.47,1620.17,No
7088-XVUKD,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),68.12,506.85,No
5333-PAGBM,Male,0,Yes,Yes,13,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.35,801.29,Yes
7128-BKSSJ,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,78.98,90.77,No
9112-ZZEME,Female,1,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.0,1256.27,No
5257-RIJIX,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.66,1411.31,No
3062-AKHBW,Female,0,No,No,11,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,77.29,847.65,No
1069-ZUXXJ,Female,0,No,No,2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.29,157.48,Yes
6186-SZJXK,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.77,2906.2,No
9085-AIXGA,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,44.09,779.73,Yes
9384-LYALP,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,85.22,No
1128-FQSMK,Male,1,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,58.46,630.37,No
9957-BWTOE,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),57.95,422.26,No
1538-GKRDL,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.38,583.41,No
2704-CVTZX,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.57,6356.39,No
7221-REZPL,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.37,3818.86,No
6948-DOYWF,Female,0,No,No,14,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.9,937.96,No
1295-SCOPS,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),79.12,3324.3,No
9586-AJHHG,Male,1,Yes,No,13,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.78,768.22,No
2935-SZWPN,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.87,540.96,Yes
8316-UTQRZ,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,73.63,5325.53,No
8163-RNUCR,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),71.4,572.89,No
9793-CYGLI,Male,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.21,791.53,Yes
1659-ZZVQA,Male,0,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.06,1351.5,No
1381-FJHAA,Female,0,Yes,No,3,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,74.79,214.91,No
2149-JTSAB,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,66.9,2273.69,No
8478-QTWXS,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,77.4,5053.06,No
9954-SFHQH,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,290.22,No
4945-SIMXB,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,78.98,11.43,No
9737-ABVHE,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),80.29,890.05,No
2710-CCKDU,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),81.82,192.21,No
9343-JGUZM,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,225.96,No
9387-WPKRW,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.4,1014.87,Yes
2230-XANTX,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,51.71,651.95,No
2015-NDHNS,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.39,1142.8,Yes
3384-AAPSZ,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),48.69,916.06,No
7388-OZDML,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,52.65,1079.49,No
3034-VSTVS,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.01,1053.16,No
9042-FBJPT,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),58.4,467.89,No
3213-TBEAI,Female,0,No,Yes,41,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.92,2657.22,No
3790-JECLC,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),80.01,1610.98,No
8328-FUJQX,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,129.56,No
1549-XQDIH,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,64.09,509.31,Yes
7842-BQZOH,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.88,595.15,Yes
2058-THCSW,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),54.7,1256.68,No
7212-KFXLV,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.95,366.38,No
9511-AIXXX,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,49.98,2972.1,No
2625-WZAGC,Female,1,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,378.65,No
9883-FUCFV,Male,0,No,No,60,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),54.48,3266.47,No
4938-YBHOC,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),94.4,116.97,No
6103-TEUAM,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,189.59,No
6907-BHFXS,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),76.5,10.29,Yes
6735-NHYQD,Female,1,No,Yes,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),52.3,388.71,Yes
2288-ANGDY,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,79.97,3810.55,Yes
6723-QHQFR,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.25,26.07,Yes
9410-INMFR,Male,0,No,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.34,815.15,No
1008-FHEHI,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,45.56,142.53,Yes
7912-SXPYD,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.02,697.42,Yes
4584-CXYGN,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,85.69,3669.74,No
9279-ZKCTL,Female,1,No,No,23,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),52.19,1212.07,No
7856-XNITH,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,75.68,2447.3,Yes
3067-QDKAN,Female,1,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),90.77,926.75,No
7213-BIHOV,Male,1,Yes,No,69,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.01,5381.17,No
4373-YDNXC,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,84.66,2464.25,Yes
8051-UFVQU,Female,0,No,No,13,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,48.58,624.96,No
2358-NYNHY,Male,1,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.94,945.86,Yes
1573-ACPRW,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.61,4385.62,Yes
9947-XPFTF,Male,0,No,Yes,20,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),80.31,1597.52,No
5996-QLOEH,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),58.09,1675.76,Yes
8676-NWPXL,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,95.62,1139.03,Yes
2893-TZZAJ,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.95,447.78,Yes
8248-OOIGA,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.94,2233.71,Yes
7103-RUVJW,Female,0,Yes,No,22,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,62.01,1329.71,No
5669-WQENM,Female,0,Yes,No,16,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),65.64,1019.2,No
8646-ELLMT,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,73.03,1675.84,No
6016-CYWZU,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.89,458.58,Yes
4836-TLVKA,Male,0,No,Yes,37,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.93,2701.89,Yes
7116-OIMVN,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,83.49,5931.43,No
5627-JWTSC,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),49.15,2630.61,No
3856-HUCMJ,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,52.25,460.82,No
5823-LDSPE,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),67.85,794.41,No
8355-IVGNO,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),78.27,3051.33,No
5169-VSSRJ,Male,1,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),78.94,1668.12,No
9459-ILRTS,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.28,431.13,No
4859-JEAGO,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),78.6,4892.26,No
4402-EBDNI,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.6,1046.19,Yes
7216-VMDZV,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,79.32,1383.06,Yes
6044-HQJTD,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,76.4,42.77,Yes
2245-RIGAW,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.02,54.79,Yes
8801-VAVYN,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.16,0.0,No
2777-DHGTP,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.06,5080.7,Yes
6344-SFWVD,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,74.14,921.16,Yes
8673-OTZWW,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,274.66,No
5128-DQEYM,Male,0,Yes,No,44,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.32,2999.48,No
8341-DZIDB,Male,0,No,No,22,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,51.56,1165.39,No
1138-VXWSR,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.81,1255.67,No
6734-VCRMF,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.54,432.14,Yes
9441-ULBJC,Male,1,No,Yes,43,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),53.73,2294.76,Yes
9071-ZCCHM,Male,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.95,94.92,Yes
5047-KPIMV,Male,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.29,33.73,No
8244-DNZSS,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),65.56,341.44,Yes
9641-HFMFF,Male,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),65.71,476.09,Yes
6432-WQSEL,Male,0,No,No,7,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.69,355.84,Yes
7332-CJKSR,Male,1,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.73,2524.42,No
4696-VDWOU,Female,0,Yes,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.64,302.94,No
9554-VPIHV,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),89.37,2448.99,Yes
9631-MYZYE,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,80.26,194.87,No
4719-UTFWM,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.86,238.46,Yes
9071-CVWUF,Female,0,Yes,No,17,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.32,960.16,No
2334-VDKYF,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),56.02,3419.32,No
4945-PJWTZ,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,74.67,3515.16,No
7754-SRPWS,Male,0,No,Yes,72,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),80.09,5783.62,No
2742-JAXAF,Female,0,No,No,25,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.83,1267.47,No
4434-BQPSF,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),55.87,1526.92,No
2112-RMBAW,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.13,479.04,No
5585-SHJDD,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.93,1563.34,No
1683-SZCVE,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.4,282.66,Yes
